URL,Date,Remark,Title,Author,Type,Price,Summary,Publication Year,Language,ISBN,Category,Copyright,Contributors,Pages,Binding,Interior Color,Dimensions,Format,Keywords
https://www.lulu.com//shop/rachelle-h-guillory/lord-i-want-a-man-can-i-get-an-amen-a-short-story-of-seven-women-and-their-quest-to-find-mr-right/ebook/product-12vd6pym.html?q=think+seven+times,2023-07-05,,"Lord, I Want a Man!  Can I Get an Amen!: A Short Story of Seven Women and Their Quest to Find Mr. Right",Rachelle H. Guillory,Ebook,8.99,"Your girlfriends . . . You've been by their side and lifted them when a man broke their heart.  You were there the day they walked down the aisle to say their wedding vows and you stood by them as they signed their divorce papers.  You shared both the sad and the beautiful times as they searched for happiness that they think can only be found in a MAN.  Until revelation comes.  As you read ""Lord, I Want A Man . . . Can I Get An Amen!"" you will say, Amen!!",2011,English,9781257468249,Parenting & Families,All Rights Reserved - Standard Copyright License,By (author): Rachelle H. Guillory,,,,,EPUB,"['man', 'love', 'mr. right', 'relationships', 'relationship-advice', 'marriage', 'women empowerment']"
https://www.lulu.com//shop/nicklas-arthur/when-the-third-temple-is-built/paperback/product-1q2yw7ky.html?q=think+seven+times,2023-07-05,,When the Third Temple Is Built,Nicklas Arthur,Paperback,10.99,"PocketBook: Most of the Evangelical and Christian world today believes that the Coming of Christ is imminent and that they will be Raptured away before all of the calamity of the entire Book of Revelation ensues during the very last seven or three and a half years of this era, a period of Great Tribulation unlike any other in the History of the World. As the world around us shapes to confirm that we are indeed in the time of the very end, many are beginning to look deeper into the Bible and more specifically the prophetic passages of Jesus, the epistles and the Revelation. This has caused many to lay down the Pre-Tribulation Rapture Doctrine because of the shaky ground on which it is founded. What I found out is that the error and deception goes much deeper than one would think upon entering this sojourn.",2017,English,N/A,Religion & Spirituality,All Rights Reserved - Standard Copyright License,By (author): Nicklas Arthur,130,Paperback,Black & White,Pocket Book (4.25 x 6.875 in / 108 x 175 mm),,"['bible study', 'prophecy', 'end times', 'church history', 'faith', 'love', 'revelation', 'protestant', 'historicist', 'rapture', 'jesus', 'alternative news', 'conspiracy', 'antichrist', 'mystery babylon', 'Jewish Temple']"
https://www.lulu.com//shop/william-henley-and-michelle-henley/power-promises-ii/paperback/product-1d42268.html?q=think+seven+times,2023-07-05,,Power Promises II,Michelle Henley,Paperback,17.96,"Power Promises II is the first of seven books in this series entitled, Don’t Touch It. This series is filled with not merely the opinions of men, but with the incredible promises of God. These powerful books are designed to help the believer find strength from topic-specific promises from the Bible.

A great tool for Bible study or personal devotional times, each scripture is quoted using three different translations to provide greater clarity for the reader.

The Bible is full of promises from the Lord to His children: promises of good health, long life, prosperity, protection etc… You name it, it’s there just waiting for you to grab hold of and believe.

Pick up your copy today and think on these things.",2008,English,N/A,Religion & Spirituality,All Rights Reserved - Standard Copyright License,"By (author): Michelle Henley, By (author): William Henley",165,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['Peace', 'love', 'religion', 'righteousness', 'promises', 'bible']"
https://www.lulu.com//shop/william-henley-and-michelle-henley/power-promise-i/paperback/product-1gze597.html?q=think+seven+times,2023-07-05,,Power Promise I,Michelle Henley,Paperback,17.96,"Power Promises I is the first of seven books in this series entitled, Don’t Touch It. This series is filled with not merely the opinions of men, but with the incredible promises of God. These powerful books are designed to help the believer find strength from topic-specific promises from the Bible.

A great tool for Bible study or personal devotional times, each scripture is quoted using three different translations to provide greater clarity for the reader.

The Bible is full of promises from the Lord to His children: promises of good health, long life, prosperity, protection etc… You name it, it’s there just waiting for you to grab hold of and believe.

Pick up your copy today and think on these things.",2008,English,N/A,Religion & Spirituality,All Rights Reserved - Standard Copyright License,"By (author): Michelle Henley, By (author): William Henley",223,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['Bible promises', 'truth', 'righteousness', 'holy spirit', 'healing', 'protection', 'peace', 'love', 'jesus']"
https://www.lulu.com//shop/nicklas-arthur/when-the-third-temple-is-built/paperback/product-1z958nmk.html?q=think+seven+times,2023-07-05,,When The Third Temple Is Built,Nicklas Arthur,Paperback,17.95,"Most of the Evangelical and Christian world today believes that the Coming of Christ is imminent and that they will be Raptured away before all of the calamity of the entire Book of Revelation ensues during the very last seven or three and a half years of this era, a period of Great Tribulation unlike any other in the History of the World.  
   As the world around us shapes to confirm that we are indeed in the time of the very end, many are beginning to look deeper into the Bible and more specifically the prophetic passages of Jesus, the epistles and the Revelation. This has caused many to lay down the Pre-Tribulation Rapture Doctrine because of the shaky ground on which it is founded. What I found out is that the error and deception goes much deeper than one would think upon entering this sojourn.",2017,English,9781365679933,Religion & Spirituality,All Rights Reserved - Standard Copyright License,By (author): Nicklas Arthur,114,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['bible study', 'prophecy', 'end times', 'church history', 'faith', 'love', 'revelation', 'protestant', 'historicist', 'rapture', 'jesus', 'alternative news', 'conspiracy', 'antichrist', 'mystery babylon', 'Jewish Temple']"
https://www.lulu.com//shop/nicklas-arthur/when-the-third-temple-is-built/ebook/product-12q24q9g.html?q=think+seven+times,2023-07-05,,When the Third Temple Is Built,Nicklas Arthur,Ebook,0.00,"Most of the Evangelical and Christian world today believes that the Coming of Christ is imminent and that they will be Raptured away before all of the calamity of the entire Book of Revelation ensues during the very last seven or three and a half years of this era, a period of Great Tribulation unlike any other in the History of the World. As the world around us shapes to confirm that we are indeed in the time of the very end, many are beginning to look deeper into the Bible and more specifically the prophetic passages of Jesus, the epistles and the Revelation. This has caused many to lay down the Pre-Tribulation Rapture Doctrine because of the shaky ground on which it is founded. What I found out is that the error and deception goes much deeper than one would think upon entering this sojourn.",2017,English,9781365694509,Religion & Spirituality,All Rights Reserved - Standard Copyright License,By (author): Nicklas Arthur,,,,,EPUB,"['bible study', 'prophecy', 'end times', 'church history', 'faith', 'love', 'revelation', 'protestant', 'historicist', 'rapture', 'jesus', 'alternative news', 'conspiracy', 'antichrist', 'mystery babylon', 'Jewish Temple']"
https://www.lulu.com//shop/janet-mills-and-don-miguel-ruiz/the-four-agreements-a-practical-guide-to-personal-freedom-a-toltec-wisdom-book/ebook/product-p4dezj.html?q=think+seven+times,2023-07-05,,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,Ebook,3.88,"In The Four Agreements, bestselling author don Miguel Ruiz reveals the source of self-limiting beliefs that rob us of joy and create needless suffering. Based on ancient Toltec wisdom, The Four Agreements offer a powerful code of conduct that can rapidly transform our lives to a new experience of freedom, true happiness, and love.

•  A New York Times bestseller for over a decade
•  Translated into 46 languages worldwide
 
“This book by don Miguel Ruiz, simple yet so powerful, has made a tremendous difference in how I think and act in every encounter.” — Oprah Winfrey

“Don Miguel Ruiz’s book is a roadmap to enlightenment and freedom.” — Deepak Chopra, Author, The Seven Spiritual Laws of Success

“An inspiring book with many great lessons.” — Wayne Dyer, Author, Real Magic

“In the tradition of Castaneda, Ruiz distills essential Toltec wisdom, expressing with clarity and impeccability what it means for men and women to live as peaceful warriors in the modern world.” — Dan Millman, Author, Way of the Peaceful Warrior",2021,English,9781008966185,Personal Growth,All Rights Reserved - Standard Copyright License,"By (author): Don Miguel Ruiz, By (author): Janet Mills",,,,,EPUB,"['personal', 'essential Toltec wisdom', 'essential', 'essential Toltec', 'Toltec', 'wisdom', 'Toltec wisdom', 'The Four Agreements', 'A Practical Guide to Personal Freedom', 'Practical Guide to Personal Freedom', 'Practical Guide', 'Personal Freedom', 'freedom', 'pdf', 'book', 'ebook', 'books', 'ebooks', '2018', 'version', 'my book', 'my ebook', '2021 books', 'Don Miguel Ruiz', 'Janet Mills', 'self-limiting beliefs', 'self-limiting', 'self', 'belief', 'the Seven Spiritual Laws of Success', 'Spiritual Laws', 'spirit', 'success', 'love', 'life']"
https://www.lulu.com//shop/alex-ruiz/a-study-guide-to-2-thessalonians-verse-by-verse/paperback/product-4evekj.html?q=think+seven+times,2023-07-05,,A Study Guide To 2 Thessalonians Verse By Verse,Alex Ruiz,Paperback,10.99,"The Book of 2 Thessalonians is a book that brings calm to those that might think that they, as believers in Jesus Christ, will have to go through the Great Tribulation. This study guide will help you understand that God promises us that He will rapture us up before God's wrath, the seven-year tribulation (1 Thessalonians 1:10) starts. The book has five blank pages with lines across for note-taking at the end of every chapter. The book is compact so that you can take it with you wherever you go. 

You can visit my blog at Spiritualminefield.wordpress.com

In my blog, you will find many biblical topics that will help you understand the Scriptures better and encourage you to seek the Lord through His Word.",2021,English,N/A,Religion & Spirituality,All Rights Reserved - Standard Copyright License,By (author): Alex Ruiz,139,Paperback,Black & White,Pocket Book (4.25 x 6.875 in / 108 x 175 mm),,"['End Times', 'New Testament', 'Bible', ""God's Word"", 'Antichrist', '666', 'the beast', 'the false prophet', 'Great Tribulation', 'the rapture', ""God's wrath"", 'Seven year tribulation', 'Jesus Christ', 'God', 'the Holy Spirit', '2 Thessalonians', 'the third temple', 'Mark of the beast', 'The dragon', 'commentary book', 'religion', 'faith', 'spirituality', 'Christianity', 'Christian']"
https://www.lulu.com//shop/kevin-v-hunt/mlcw-vol-20-kevinthescout-woods-wisdom-from-the-scouting-trail/hardcover/product-wd5pkp.html?q=think+seven+times,2023-07-05,,"MLCW - Vol. #20 - ""KevintheScout"" - Woods Wisdom from the Scouting Trail ...",Kevin V Hunt,Hardcover,38.00,"This book is the twentieth volume of the comprehensive 20-Volume ""My Life's Collective Works"" - the autobiographical project of Kevin V. Hunt.  And this is the seventh of seven books about the involvement of Kevin in the program of The Boy Scouts of America.  I got my start in the Scouting program at the age of 8 in Pack 155 and later was in Troop 155 sponsored by the Mesa 10th Ward of The Church of Jesus Christ of Latter-day Saints.  Since that time - and for 60 years ... Scouting has been my life.  I have had some grand experiences along the way ... great times, great people, and great places.

This book contains my Scouting ""Woods Wisdom"" that I have learned and experienced over the 60 years on my Scouting trails.  Most of the blogs and other articles are written from direct experiences I have had along the way.  I share them with you in the hope that they will help you relive memories and think back on your own Scouting good times.  Many of the experiences are shared through a multitude of daily personal journal entries - each written as the events and adventures happened.

This book explores my Scouting adventures as recounted in a multitude of Blog articles (mostly published on KevintheScout.Wordpress.com) over several years.  The blogs cover a variety of subjects relative to the Scouting program.  Also included in the book are snippets of other Youth Leadership and Scouting books written over the years.",2022,English,N/A,Biographies & Memoirs,All Rights Reserved - Standard Copyright License,By (author): Kevin V Hunt,720,Hardcover,Black & White,US Letter (8.5 x 11 in / 216 x 279 mm),,"['Kevin V Hunt', 'KevintheScout Blogger', 'autobiography', ""My Life's Collective Works"", 'Gnubie to Eagle Scout', 'Mr. Scoutmaster', 'Keys to Successful Scouting', 'Planning for Youth Programs', 'Annual Program Planning', 'Arizona Weather', 'Scouting Romance', 'Key of Scouting Teamwork', 'Wood Badge', 'Personal Journaling', 'Scouting Service', 'Scouting Advancement', 'Scouting Trails Memorabilia Museum', 'Special Scouters I have Known', 'Scout Camp Adventures', 'Scouting Songs and campfire fun', 'Boy Scouts of America', 'The Patrol Method']"
https://www.lulu.com//shop/ring-angels/wrestling-double-header-volume-3/ebook/product-pv5qg8.html?q=think+seven+times,2023-07-05,,Wrestling Double Header Volume 3,Ring Angels,Ebook,12.00,"Our ""Double Header"" series features art that some might consider a bit less dynamic, a bit less sensual than the standard fare of Foxy Brawlers, but we still think it's an interesting approach to wrestling comics, so we've bundled two stories as a single product at a super price.

Perhaps not to everyone's taste, but beauty IS in the eye of the beholder! Here's our third installment, featuring two pretty brutal wrestling bouts!

WRESTLING MAMA 2: Peggy Munroe is a hard-working mom, most of her income provided by independent pro wrestling. Peggy's 17 year-old daughter Lisa doesn't think much of wrestling OR her mom, and Peggy's finally had it with her hateful daughter's attitude, and challenges her to wrestle. Actually it's more of a beatdown, as bikini-clad teen Lisa doesn't rally ONCE during her mom's chance at ""letting off steam."" Seven pages with 19 illustrations.

UP FOR THE PART by Sonny Andreotte. Grant is a major film-maker, looking to make an exciting flick about the life and times of a lady wrestler. his pick for starring role is Angela Cruz, and to prepare her for the role he hires professional wrestler Roni. The ring veteran has her own agenda, hoping to convince Grant that she's better for the part than Angela! And her effort is all about what she does to Angela in the ring. Six pages with 30 illustrations.

It's an 8 1/2 x 11 inch Ready-To-Print file (or view on your computer).",2022,English,N/A,Comics & Graphic Novels,All Rights Reserved - Standard Copyright License,By (author): Ring Angels,,,,,PDF,"['female wrestling', 'catfighting']"
https://www.lulu.com//shop/naomi-johnson/grassroots-to-green-shoots/paperback/product-w777ye.html?q=think+seven+times,2023-07-05,,Grassroots to Green Shoots,Naomi Johnson,Paperback,28.00,"This book is perfect for the small business entrepreneur who is starting to realise the entrepreneur revolution may not be quite the easy ride its been billed to be. If you’re starting a business, especially as a solo-entrepreneur, selling your expertise, this book is a must-read. 

In 2008 after a catalog of mistakes, Naomi Johnson had to walk away from her coaching business having invested three hard years of blood, sweat and tears. At breaking point she was subletting her bedroom, sleeping on the sofa and eating baked beans for every meal – opening the tin with a knife because she couldn’t afford a new tin opener. Her creditors were phoning seven times a day and she had no peace. 

In this book, Naomi deals head on with the ‘Get Rich Quick’ industry and speaks frankly about what it takes to be successful. She reveals the secret to making the transition from a job to full-time entrepreneurship, how to find extra money in your monthly budget to invest in your business, and how to work out whether your business model can really meet your financial needs and create the life you want. 

Based on the wisdom she learned from her own mistakes, Naomi holds nothing back as she shares first hand from her own journey. By reading this book you will avoid many of the unspoken pitfalls successful business guru’s don’t think to tell you – things that left unchecked will mean its ‘Game Over’ before you know it. Today, Naomi’s fortunes have turned around. She is now a highly sought after LinkedIn Profile writer and business strategist.",2020,English,9780956805522,Business & Economics,All Rights Reserved - Standard Copyright License,By (author): Naomi Johnson,250,Paperback,Black & White,Royal (6.14 x 9.21 in / 156 x 234 mm),,"['self-employment', 'expert entrepreneur', 'consultant', 'coaching', 'business development']"
https://www.lulu.com//shop/ganya-africa/safari-sudoku-book-7-black-panthers/ebook/product-vzgvv2.html?q=think+seven+times,2023-07-05,,Safari Sudoku: Book 7 - Black Panthers,Ganya Africa,Ebook,9.99,"SAFARI SUDOKU - BLACK PANTHERS

From an early age, all of us are interested in and curious about the lives of various animals. Animals bring us joy and companionship, as well as valuable lessons and insights that we humans can stand to adopt in our own lives.



Meet The Black Panther, an elusive animal that pops up in all types of safari animal books. Children and even adults love to know about him for the simple reason that he is the most extraordinary and fascinating animal. And if we talk about Sudoku, it's undeniably a favorite problem-solving activity among people of all ages! So, GANYA AFRICA has created a masterpiece by fusing two favorite past times - reading about black panthers and completing sudoku puzzles - into one magnificent black panther book, ""SAFARI SUDOKU""



Wouldn't it be fun to cuddle up with the kiddos and solve entertaining animal puzzles featuring black panthers?



Through fun and exciting puzzles, Sudoku is a great way to improve your critical thinking and cognitive skills. And with captivating illustrations and seven fun facts about black panthers, this large print sudoku book is perfect for sharing endless quality time with your loved ones. Putting together a puzzle involves focus, which in turn enhances working memory and this puzzle activity book will enhance your ability to think creatively and solve problems. Along the way, you'll get a deeper understanding of what makes black panthers the fascinating, entertaining, and fiercely intelligent companions they are.



A THERAPEUTIC SUDOKU SAFARI BOOK WITH CREATIVE ACTIVITIES FOR EVERYONE!

Just like a traditional sudoku game, but with animal images and facts! We've included everything for everyone here, from engaging riddles to exciting information about the black panther, so that every animal lover will enjoy this book. Sharpen your mind and have some fun with this great safari activity book of 47 sudoku riddles, each of which comes with a solution. You can find a puzzle perfect for your skill level, from the simplest to the most complex interesting riddles.



Love animals? You'll adore this wildlife animal book that lets you discover more about them via fun interactive activities!",2022,English,9781387482641,Games,All Rights Reserved - Standard Copyright License,By (author): Ganya Africa,,,,,PDF,"['black panther book', 'ganya africa', 'sudoku puzzle for adults', 'puzzle books', 'animal puzzle', 'sudoku puzzles for adults large print', 'animal books']"
https://www.lulu.com//shop/ganya-africa/safari-sudoku-book-5-leopards/ebook/product-jry2ry.html?q=think+seven+times,2023-07-05,,Safari Sudoku: Book 5 - Leopards,Ganya Africa,Ebook,9.99,"SAFARI SUDOKU - LEOPARDS

From an early age, all of us are interested in and curious about the lives of various animals. Animals bring us joy and companionship, as well as valuable lessons and insights that we humans can stand to adopt in our own lives.



Meet The Leopard, a mysterious animal that pops up in all types of safari animal books. Children and even adults love to know about him for the simple reason that he is the most extraordinary and fascinating animal. And if we talk about Sudoku, it's undeniably a favorite problem-solving activity among people of all ages! So, GANYA AFRICA has created a masterpiece by fusing two favorite past times - reading about leopards and completing sudoku puzzles - into one magnificent leopard book, ""SAFARI SUDOKU""



Wouldn't it be fun to cuddle up with the kiddos and solve entertaining animal puzzles featuring leopards?



Through fun and exciting puzzles, Sudoku is a great way to improve your critical thinking and cognitive skills. And with captivating illustrations and seven fun facts about leopards, this large print sudoku book is perfect for sharing endless quality time with your loved ones. Putting together a puzzle involves focus, which in turn enhances working memory and this puzzle activity book will enhance your ability to think creatively and solve problems. Along the way, you'll get a deeper understanding of what makes leopards the fascinating, entertaining, and fiercely intelligent companions they are.



A THERAPEUTIC SUDOKU SAFARI BOOK WITH CREATIVE ACTIVITIES FOR EVERYONE!

Just like a traditional sudoku game, but with animal images and facts! We've included everything for everyone here, from engaging riddles to exciting information about the leopard, so that every animal lover will enjoy this book. Sharpen your mind and have some fun with this great safari activity book of 47 sudoku riddles, each of which comes with a solution. You can find a puzzle perfect for your skill level, from the simplest to the most complex interesting riddles.



Love animals? You'll adore this wildlife animal book that lets you discover more about them via fun interactive activities!",2022,English,9781387482481,Games,All Rights Reserved - Standard Copyright License,By (author): Ganya Africa,,,,,PDF,"['sudoku puzzles for adults', 'animal books', 'sudoku puzzles for adults large print', 'animal puzzle', 'puzzle books', 'sudoku puzzle', 'ganya africa']"
